ID,CEP,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,LOCALIDADE_ID
cb52a254-e9d8-430c-89fa-cabccd03cad0,80334393,Alameda XV de Novembro,1287,Loja 5,Jardim Paulista,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
4be29174-fd88-49ef-b6a7-a831cc363970,40945493,Travessa das Flores,1970,Sobreloja,Jardim Paulista,d43066d2-5762-4fa1-af9a-2258511482f7
cd548d01-ee7a-462d-93d7-cbf57c994ca6,54176756,Estrada Rio Branco,844,Sobreloja,Savassi,933243f9-4aec-4288-af69-4d6ecf0cc16b
6bedfa57-43c5-4b1f-9e33-a03bc0547737,44762986,Avenida XV de Novembro,1634,Sobreloja,Savassi,cf5c7366-7d19-4f43-bda0-0f8678d20544
4a19b6c7-a61f-4b26-87a3-99586dc2ba40,16705911,Avenida das Flores,1386,Casa 2,Boa Vista,cf5c7366-7d19-4f43-bda0-0f8678d20544
483a6578-862d-4f46-b532-63859b7cc43e,93417174,Travessa XV de Novembro,543,Conjunto 12,Lapa,933243f9-4aec-4288-af69-4d6ecf0cc16b
efa84212-4d9e-49a5-b201-38269f5e0b5d,72718186,Praça da Liberdade,371,Bloco B,Centro,cf5c7366-7d19-4f43-bda0-0f8678d20544
9a9c9f65-1d73-40ba-a504-ab1fb0a22228,39177655,Avenida XV de Novembro,241,Fundos,Moema,8889ee61-9c8c-4e5f-9609-430d512666b1
9e4afb57-9d50-46c0-a66d-f1ccd08d104e,47234169,Estrada dos Andradas,65,,Centro,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
853a8707-007a-4d3b-9fc4-c97f1299da51,94706551,Rua São João,1998,Bloco B,Pinheiros,d43066d2-5762-4fa1-af9a-2258511482f7
b3ddcdc1-8a59-47e8-a65d-6e2c11f684d7,28260510,Alameda da Liberdade,889,Apto. 101,Centro,3f725fe9-ba1f-4f8f-8542-1582e80c3724
bd3f56b4-da7b-4d6d-9fae-f0755fa51825,27597889,Rua Rio Branco,196,Fundos,Itaim Bibi,8889ee61-9c8c-4e5f-9609-430d512666b1
54e7a10c-a3ed-4935-9abc-ec7de3135a96,70219626,Rua do Comércio,1275,Loja 5,Santa Cecília,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
5b017e38-0718-4e8e-b804-c10998c76e8a,34490125,Praça da Liberdade,664,Bloco B,Itaim Bibi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
e1131100-36c2-466c-9168-a537f7e70d20,98315194,Avenida Rio Branco,1799,Fundos,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
8c4d0b07-aa3f-4f06-bf59-c4f995bea8d2,91711577,Travessa Rio Branco,1553,,Santa Cecília,933243f9-4aec-4288-af69-4d6ecf0cc16b
7a0868f5-79a0-449b-ba2e-c198f1f55ec1,62491541,Rua Dom Pedro II,1608,Galpão,Santa Cecília,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
f145f968-588f-427a-8488-e9ecd3462b1f,59501599,Praça Rio Branco,622,Bloco B,Itaim Bibi,f1a62904-d784-49e4-af77-6f085917d482
b2ba5377-658b-46b5-a85d-8a2ab8e4cace,25784300,Avenida do Comércio,679,Conjunto 12,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
2a1af20d-f29b-4665-9564-0e7b778745b9,66431789,Rua XV de Novembro,1287,Apto. 101,Boa Vista,f1a62904-d784-49e4-af77-6f085917d482
14cbd242-9ed6-4f71-b82f-13b8a81c988c,90962384,Travessa dos Andradas,681,Conjunto 12,Itaim Bibi,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
8a380e74-3220-428c-b557-65a8c3ea38d4,94584251,Alameda das Flores,844,Galpão,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
957255cf-59ee-421c-85a4-ee7784990847,14343315,Travessa Rio Branco,216,Loja 5,Moema,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
f55f9c66-a51b-4b72-8415-cc95e9a07f50,72353278,Estrada Brasil,1745,Galpão,Savassi,8889ee61-9c8c-4e5f-9609-430d512666b1
446bb2f7-0489-4cbe-b6f1-bd7cb47e6eb3,31239176,Estrada Brasil,25,Galpão,Jardim Paulista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
e88a1ce8-a7b4-43e7-83b7-d15c1f16e401,85329519,Alameda Rio Branco,1305,Sobreloja,Santa Cecília,8889ee61-9c8c-4e5f-9609-430d512666b1
ebafe1c1-8764-4a8b-9f10-a097589f3c7e,66324992,Alameda Ipiranga,1755,Galpão,Lapa,933243f9-4aec-4288-af69-4d6ecf0cc16b
5ae63207-9bf5-4773-b932-732f34691d94,94773453,Estrada dos Andradas,155,Galpão,Lapa,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
6bfaae23-d45c-417b-bdc1-55c10e281e80,24538106,Alameda do Comércio,466,,Savassi,f1a62904-d784-49e4-af77-6f085917d482
f92bccc5-64a4-489f-9608-6c6968c6564b,27529785,Avenida do Comércio,1780,Galpão,Moema,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
34d97d55-ad4a-4ee3-abf2-a5b29622bd62,99483907,Estrada Rio Branco,508,Casa 2,Boa Vista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
68b2d675-9381-41a0-9483-1fa7825b0acc,60486865,Praça do Comércio,1596,Galpão,Jardim Paulista,d43066d2-5762-4fa1-af9a-2258511482f7
2aed0746-462f-4621-9c16-9a9214ed62df,80833506,Travessa XV de Novembro,1708,Conjunto 12,Santa Cecília,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
15fc4fa3-1fd0-4403-b5a0-a15a331fff68,41948592,Alameda XV de Novembro,150,Loja 5,Pinheiros,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
d1cf9edc-739e-4109-ac99-dd71c4815171,28377536,Estrada Dom Pedro II,551,Fundos,Boa Vista,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
c27b22e7-aa45-4f03-831b-f9bcc2eb15a8,39636166,Avenida XV de Novembro,946,Apto. 101,Boa Vista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
2ee331ad-9f43-4e42-a31e-1f78082fe607,43292570,Travessa Rio Branco,258,Loja 5,Copacabana,3f725fe9-ba1f-4f8f-8542-1582e80c3724
20787c41-2acb-4c79-b762-dcd7e5ec8539,84842114,Avenida Brasil,1541,Sobreloja,Santa Cecília,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
caaf3948-06be-444d-9281-aa6355951d0f,46702729,Estrada da Liberdade,346,Bloco B,Jardim Paulista,f1a62904-d784-49e4-af77-6f085917d482
a0089852-f91d-493a-bfb6-17341f9848d2,20725190,Avenida XV de Novembro,453,Bloco B,Santa Cecília,933243f9-4aec-4288-af69-4d6ecf0cc16b
00921ef2-5a6b-4c5e-a291-74eec175e079,34314844,Travessa São João,1694,Bloco B,Moema,3f725fe9-ba1f-4f8f-8542-1582e80c3724
d1b26e69-aace-4ffd-a1d8-5296a6869ac2,53222624,Alameda da Liberdade,1439,Sala 302,Lapa,8889ee61-9c8c-4e5f-9609-430d512666b1
0ee89980-1a0d-48e6-9979-4306ac335298,45085874,Estrada das Flores,1701,Sobreloja,Boa Vista,933243f9-4aec-4288-af69-4d6ecf0cc16b
5d3b1d09-8014-400d-b92a-48f453f2669f,25079416,Avenida do Comércio,1270,Casa 2,Pinheiros,f1a62904-d784-49e4-af77-6f085917d482
203330de-c6da-4d89-a795-805092a00bb7,59458494,Estrada do Comércio,603,Galpão,Savassi,933243f9-4aec-4288-af69-4d6ecf0cc16b
41ff897e-e5d9-492e-b9d8-79719b789ddc,63154529,Estrada Ipiranga,490,Conjunto 12,Savassi,8889ee61-9c8c-4e5f-9609-430d512666b1
2368907d-86ca-4d20-9a6c-e7a7623e506b,16694559,Estrada do Comércio,349,Apto. 101,Santa Cecília,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
0fa81b90-5982-4deb-9893-146464cf30ee,83316813,Avenida Brasil,250,Apto. 101,Lapa,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
b4119e0c-a7df-4eb5-a8bc-541d63ae6f04,86352425,Alameda Dom Pedro II,1248,Fundos,Lapa,cf5c7366-7d19-4f43-bda0-0f8678d20544
74e5835b-92d0-4610-8e8f-cbbd97a204f8,30120791,Alameda das Flores,496,Casa 2,Copacabana,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
cacd5fa5-dc38-46e3-8587-2aa28624d689,47067496,Praça da Liberdade,1694,Casa 2,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
06115e14-fc16-44ff-87e5-8417a8e2cee4,25062863,Rua dos Andradas,1331,Bloco B,Copacabana,3f725fe9-ba1f-4f8f-8542-1582e80c3724
18d5d593-9469-484e-a90f-dec8f33ad40b,32426531,Estrada Brasil,1451,Galpão,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
158f743a-4f08-4a90-8a83-be76a039f5b2,29000555,Travessa das Flores,484,Conjunto 12,Jardim Paulista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
bf14e337-0bfd-483f-811b-7e584cea7582,28863999,Rua do Comércio,576,Casa 2,Itaim Bibi,f1a62904-d784-49e4-af77-6f085917d482
ce0175d1-160e-4f14-a760-52f40b5cccc5,77222982,Rua do Comércio,1431,Bloco B,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
669f2bea-d856-4184-88bc-6081b4425da3,67589323,Avenida São João,1824,Loja 5,Santa Cecília,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
3931f199-0f5e-4c97-be4e-57d8890cb5d6,29748337,Rua XV de Novembro,1432,Galpão,Lapa,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
bcddf91a-eded-418f-9cbb-4c8a50a9f291,36404134,Alameda Brasil,1416,Conjunto 12,Moema,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
0e65acfa-ab14-447c-a4c7-89ac0cd99ffd,97249303,Praça Brasil,1636,Casa 2,Lapa,8889ee61-9c8c-4e5f-9609-430d512666b1
1ba8c437-b559-43fc-9d21-6b745fedb2a0,19333137,Avenida da Liberdade,1649,Sobreloja,Pinheiros,d43066d2-5762-4fa1-af9a-2258511482f7
884352e6-2d63-4a87-b950-db8323704d80,14151636,Estrada do Comércio,1380,Sobreloja,Santa Cecília,3f725fe9-ba1f-4f8f-8542-1582e80c3724
ff8744c8-82f3-4a75-a36c-7192344eb1c2,66820957,Praça Dom Pedro II,264,Loja 5,Itaim Bibi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
03013f6c-c9e2-42d8-9229-cd02f1b77ba7,42413693,Travessa Dom Pedro II,854,Casa 2,Moema,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
cda7efe8-0515-4153-a08d-26a5dca8e3ca,32433937,Alameda dos Andradas,1225,Sala 302,Centro,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
45191a11-67b1-4e71-a8e9-9fb55a15898b,63866768,Alameda das Flores,437,Fundos,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
9fc5a27e-4dbf-46f6-b4f9-806d2d9d2c4f,42591603,Praça do Comércio,615,Casa 2,Centro,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
a26893d9-6586-4031-9a76-ef0d5f510ad7,37154213,Rua das Flores,553,Fundos,Pinheiros,cf5c7366-7d19-4f43-bda0-0f8678d20544
d2ae5634-084a-4029-933a-3bf46b10520c,87458139,Avenida dos Andradas,702,Conjunto 12,Jardim Paulista,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
7ded769d-e0d6-4c00-a744-04a4a7a35db8,89656769,Rua São João,951,Galpão,Jardim Paulista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
944bdbc7-d100-4917-a202-63aa7383b834,21038965,Alameda Dom Pedro II,183,,Moema,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
3fa70fde-d009-4bde-99dc-cf94d48623d8,30149989,Travessa das Flores,128,Apto. 101,Centro,cf5c7366-7d19-4f43-bda0-0f8678d20544
40cfbc94-01b3-4121-9aec-5e1aaba32299,68220752,Alameda Dom Pedro II,1787,Bloco B,Savassi,cf5c7366-7d19-4f43-bda0-0f8678d20544
71872890-4693-4b1b-a9e5-7e0871944bd8,22045772,Praça das Flores,1352,Loja 5,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
f6aa373e-45f3-4e78-8b24-7fe03b13013e,19459204,Avenida Ipiranga,595,Casa 2,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
d03e48aa-4b72-49d7-8b7b-4b6e348b4876,96304668,Rua da Liberdade,791,Sala 302,Centro,933243f9-4aec-4288-af69-4d6ecf0cc16b
9be6be89-2694-4797-aded-99c0322fa26c,40844910,Praça Rio Branco,1360,Sobreloja,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
6b544c04-99c8-49fc-888e-a23b0a12432a,84283782,Avenida XV de Novembro,1071,Casa 2,Centro,933243f9-4aec-4288-af69-4d6ecf0cc16b
75278b30-1f22-42d2-9198-7971ad1b5fa7,35484645,Praça da Liberdade,1453,Apto. 101,Centro,d43066d2-5762-4fa1-af9a-2258511482f7
91d9583a-2c96-4589-b0bb-913a75e862b8,64887884,Estrada das Flores,707,Galpão,Centro,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
cd87e503-73bb-4455-adc7-aec766bf3231,30866607,Alameda das Flores,1842,Apto. 101,Savassi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
de8c6a54-bdca-4349-8a35-8c9bde9cb95d,27127450,Avenida Rio Branco,720,Apto. 101,Centro,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
bd857b7d-505c-49bf-9ba2-d93e624a6fdb,90745458,Avenida São João,1332,Conjunto 12,Savassi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
49df1ca2-2379-4e57-ab82-2e93128200e5,54937584,Travessa São João,1169,Bloco B,Itaim Bibi,933243f9-4aec-4288-af69-4d6ecf0cc16b
397e6a46-2265-440d-a32b-b3f1ca151f63,70541786,Praça XV de Novembro,911,Casa 2,Lapa,d43066d2-5762-4fa1-af9a-2258511482f7
0a8c3492-079a-41d8-bc22-2f13bd35f95d,92095536,Travessa do Comércio,1659,Loja 5,Moema,d43066d2-5762-4fa1-af9a-2258511482f7
d3e71858-8417-4904-a134-ac7193540ef8,74148336,Travessa Rio Branco,1018,Conjunto 12,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
13310ae0-edbc-46f7-97db-62d1ca9fdf81,46375299,Travessa Rio Branco,630,Casa 2,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
231fcbad-00d4-49e0-9be8-a7e0b3657467,55564996,Travessa Ipiranga,43,Bloco B,Copacabana,cf5c7366-7d19-4f43-bda0-0f8678d20544
9d4b819e-4e80-4baa-8aa8-7b9fece6f753,99489900,Travessa Ipiranga,1026,Loja 5,Boa Vista,8889ee61-9c8c-4e5f-9609-430d512666b1
f0cfe9d1-099f-419b-afd5-ad5ce827472d,79240890,Avenida das Flores,217,Sala 302,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
d57a21d7-2912-4247-9178-f57a9df97098,20522655,Praça da Liberdade,1340,Galpão,Savassi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
f5c252b0-3c1b-44b4-95da-98c0b601194a,25611209,Travessa XV de Novembro,1982,Bloco B,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
3e52abbc-0249-4a99-9547-646d2ca28cfe,27511263,Travessa São João,1087,Loja 5,Moema,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
02d8b426-8b52-4066-814f-2e7b4e5d45fb,66719591,Travessa das Flores,470,Sala 302,Jardim Paulista,8889ee61-9c8c-4e5f-9609-430d512666b1
112eedae-2e89-4d08-b1e7-122b7aedcda6,50356580,Avenida São João,1084,Casa 2,Centro,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
93220562-fa1b-4829-b037-3fca3734f483,86365313,Avenida Rio Branco,1548,Bloco B,Centro,d43066d2-5762-4fa1-af9a-2258511482f7
d9b6a06a-ab62-4845-9326-10b6f4eaab86,49981757,Alameda Ipiranga,1621,Bloco B,Itaim Bibi,d43066d2-5762-4fa1-af9a-2258511482f7
25c26bab-26bd-409f-af33-e152c2c2160c,79982108,Rua do Comércio,75,Loja 5,Jardim Paulista,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
12720a37-33e3-4fa3-966c-a092ad724ef3,19839918,Alameda Ipiranga,982,Bloco B,Boa Vista,cf5c7366-7d19-4f43-bda0-0f8678d20544
1cdd7577-3258-43d2-bf7b-effcf4ada4bc,40821362,Praça Rio Branco,283,Bloco B,Copacabana,3f725fe9-ba1f-4f8f-8542-1582e80c3724
289865cf-2b72-403f-a04f-d31845d77c5c,80264324,Rua Brasil,40,Galpão,Savassi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
a93ddc1f-fd3f-4b7c-bf18-939be365298a,72630106,Estrada Ipiranga,485,Fundos,Centro,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
f6ea2138-384d-4c45-8de3-aaf5e7155a8e,39528320,Rua Rio Branco,503,Casa 2,Boa Vista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
13664f25-6e26-44a6-bcca-9ec61f82dde7,67712849,Avenida da Liberdade,1514,,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
839f020d-3747-4e22-b231-8cdde35bdc27,90380398,Praça Ipiranga,595,Apto. 101,Savassi,f1a62904-d784-49e4-af77-6f085917d482
2f1eece9-873a-4dd9-add2-779bb13e69ba,36578767,Praça do Comércio,985,Sala 302,Copacabana,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
d7c31528-9ce0-41c6-b4e2-20b62879c7b3,63795852,Rua dos Andradas,1247,Sobreloja,Lapa,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
8ec71162-eef1-4f75-b198-d6ba4d9fb0b1,76264348,Alameda Ipiranga,157,Apto. 101,Moema,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
34f2484d-ad1b-4fc3-9d32-5574c14d4547,74336736,Estrada Brasil,1943,Casa 2,Boa Vista,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
811cc9ee-df95-492b-9327-80ccd51cab0b,36427150,Praça XV de Novembro,594,Sala 302,Moema,f1a62904-d784-49e4-af77-6f085917d482
55add2f8-c2dc-4cd4-8f21-8920408529fa,62033524,Avenida das Flores,885,Sala 302,Boa Vista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
9dcc9de6-68b3-4636-b4ca-e1317da406fc,65765201,Alameda Brasil,1977,Sala 302,Pinheiros,8889ee61-9c8c-4e5f-9609-430d512666b1
b458b610-8403-4ca3-bfd6-f1eccc5d2431,61716239,Avenida das Flores,645,Apto. 101,Savassi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
4c0ad6ad-257b-4c40-ac0a-8d5e1c7ac38c,80824112,Estrada Ipiranga,719,Loja 5,Jardim Paulista,3f725fe9-ba1f-4f8f-8542-1582e80c3724
8d080ece-17e0-46fb-bd50-bfa200020095,80361895,Estrada dos Andradas,516,Sobreloja,Copacabana,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
5a1bf7cc-f907-44c7-908b-56ca3aaa819a,72441896,Alameda da Liberdade,574,Loja 5,Centro,933243f9-4aec-4288-af69-4d6ecf0cc16b
6193fb5a-5219-4156-9984-dfca91fbb9c1,43084415,Travessa dos Andradas,1684,Apto. 101,Santa Cecília,8889ee61-9c8c-4e5f-9609-430d512666b1
1c3fa7f3-3294-43a1-9694-6d7066c33fbc,78245752,Rua Rio Branco,615,Galpão,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
f192a802-15df-47c5-b581-763886edc5c2,23408120,Travessa da Liberdade,1324,Casa 2,Lapa,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
8b76ac83-0cc2-4a4a-9c93-774d9601f5b4,24857273,Estrada Ipiranga,576,Bloco B,Jardim Paulista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
1b5bfec2-67d5-4ed7-9ca5-615058a4cbc9,92862423,Estrada do Comércio,1407,,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
8c2e83b2-d989-46de-a34c-647c6a0c9f48,76653509,Alameda da Liberdade,1762,,Santa Cecília,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
d0e05a71-984d-42f9-8f49-c62ad4604e7e,45550130,Rua das Flores,1630,Apto. 101,Santa Cecília,cf5c7366-7d19-4f43-bda0-0f8678d20544
7e5c7048-1430-4b12-8786-773e3ed284a0,86684287,Rua dos Andradas,677,Fundos,Itaim Bibi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
e689ac16-fae3-40c6-8681-143b339baeb1,38250555,Avenida dos Andradas,1475,Sala 302,Copacabana,f1a62904-d784-49e4-af77-6f085917d482
50f85c5d-a725-4e04-9373-06777fdaa34c,27410723,Estrada dos Andradas,966,Sobreloja,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
5b146eac-a28d-4c91-8e66-d704feac726e,36666282,Avenida Ipiranga,267,,Itaim Bibi,cf5c7366-7d19-4f43-bda0-0f8678d20544
68f34863-cb56-4989-8616-a7600f2b7271,10971784,Rua Rio Branco,1360,Bloco B,Jardim Paulista,cf5c7366-7d19-4f43-bda0-0f8678d20544
16711bfd-d13d-4657-94c8-42c0724a6569,71236105,Alameda São João,1691,Conjunto 12,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
d3d02e2b-abee-4098-9cc7-002a9f4ff775,24058922,Travessa XV de Novembro,1679,Galpão,Lapa,f1a62904-d784-49e4-af77-6f085917d482
fa03ba85-eb05-4c0e-93fb-359812bc87c5,64915231,Estrada dos Andradas,223,Galpão,Boa Vista,f1a62904-d784-49e4-af77-6f085917d482
280a6d23-9600-441a-b9e4-0d6e7dd1dae0,28552520,Travessa Dom Pedro II,940,Fundos,Savassi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
05c7d515-1051-4e94-beab-a21c818418b1,19012755,Estrada das Flores,1246,Fundos,Pinheiros,d43066d2-5762-4fa1-af9a-2258511482f7
df933816-783f-4ae7-973b-1dd4cc20a81a,62598977,Praça Brasil,743,,Copacabana,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
6c73765d-fe2a-45f8-b90a-1a5b1dc9e103,21506345,Estrada das Flores,1885,Bloco B,Lapa,f1a62904-d784-49e4-af77-6f085917d482
01d3b158-7c4c-4f3f-9963-8d6d50f0cf66,92277828,Avenida São João,1830,Bloco B,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
69059e02-016a-4668-89bd-509b03d72def,53806248,Travessa Ipiranga,1416,Sobreloja,Moema,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
724d419c-bde3-4da4-baa2-bcf0e620ab74,66826221,Rua do Comércio,544,Loja 5,Savassi,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
21605653-a66e-44ab-99c4-e98a67e4e489,67756574,Rua das Flores,1441,Casa 2,Copacabana,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
97f4b0e6-acbd-42ba-b0b5-d59069c84a0b,81541581,Estrada da Liberdade,1273,Fundos,Itaim Bibi,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
626d4626-02b2-4e8f-9f47-315297f34e16,54056527,Alameda XV de Novembro,56,,Santa Cecília,933243f9-4aec-4288-af69-4d6ecf0cc16b
14b26afe-f148-4810-ac0a-69dc8226e513,68909115,Rua Dom Pedro II,1566,Fundos,Jardim Paulista,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
28da5de8-3617-45a2-9876-eeaf3cecb532,30977310,Rua Rio Branco,535,Fundos,Pinheiros,933243f9-4aec-4288-af69-4d6ecf0cc16b
c5b2d5e1-6328-481a-86a9-c048acc7170a,54092491,Avenida da Liberdade,1010,Casa 2,Copacabana,d43066d2-5762-4fa1-af9a-2258511482f7
f7442927-aa74-4ce3-8a6e-0873be7b45e4,20906923,Praça XV de Novembro,1270,,Itaim Bibi,3f725fe9-ba1f-4f8f-8542-1582e80c3724
b3c12d2e-7d97-440f-88bd-5be85fb16f20,20346458,Estrada São João,685,Casa 2,Lapa,8889ee61-9c8c-4e5f-9609-430d512666b1
5d2967cf-57da-44ad-82b1-1a3ef786ac3b,13014953,Praça das Flores,1934,Galpão,Moema,0c6c715c-8c82-407d-8fc8-5d4fab0c8284
c5ed33dd-ecbd-489c-99a7-08204279adf9,58452711,Alameda XV de Novembro,1100,Conjunto 12,Centro,8889ee61-9c8c-4e5f-9609-430d512666b1
e8538b8f-9e07-4773-a2d0-f41f305a80b5,65360766,Alameda Rio Branco,1653,Fundos,Pinheiros,8889ee61-9c8c-4e5f-9609-430d512666b1
b2b0373e-8850-4a37-bb0f-ed3a38148338,18795356,Avenida Rio Branco,1475,Fundos,Moema,933243f9-4aec-4288-af69-4d6ecf0cc16b
6edda48c-46b0-4aae-83cd-ea238ca62a80,34988800,Travessa XV de Novembro,407,Bloco B,Pinheiros,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
6a23e6f5-50ff-4dd9-86c7-0607689c6de4,32551813,Avenida Rio Branco,481,,Lapa,3f725fe9-ba1f-4f8f-8542-1582e80c3724
87ca02d4-e603-4d31-adff-6a472aa0defd,78039276,Avenida São João,32,Fundos,Savassi,933243f9-4aec-4288-af69-4d6ecf0cc16b
6e31dde1-0274-4e1e-9d45-c64b623b6e87,37059685,Praça XV de Novembro,661,Loja 5,Moema,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
07fef94e-3764-43eb-909d-36fedefc0d7a,24094525,Praça da Liberdade,1030,Fundos,Santa Cecília,3f725fe9-ba1f-4f8f-8542-1582e80c3724
3a004938-8ac8-4043-a901-76848fb5c2ec,84140293,Travessa Dom Pedro II,1724,,Moema,cf5c7366-7d19-4f43-bda0-0f8678d20544
6f8ae030-f75b-4686-bc4c-d42b9ed170ef,72336971,Estrada Rio Branco,1028,Conjunto 12,Jardim Paulista,f1a62904-d784-49e4-af77-6f085917d482
ec8782bb-1942-49e6-ba52-736b5de6ddb4,10262972,Estrada Dom Pedro II,25,Galpão,Santa Cecília,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
d2e55657-f772-4f05-8f4c-799bee895cd8,58043334,Travessa do Comércio,1393,Conjunto 12,Itaim Bibi,933243f9-4aec-4288-af69-4d6ecf0cc16b
bed64a5d-9f5f-4919-9c1c-bc02a72b44f8,47349427,Alameda Dom Pedro II,623,Galpão,Savassi,8889ee61-9c8c-4e5f-9609-430d512666b1
0cb19bef-ec77-48f3-a4c2-99d64a2383d6,59138138,Alameda Rio Branco,1127,Sobreloja,Pinheiros,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
5978a807-372b-499f-ae2c-7ed7d031651e,56262857,Avenida da Liberdade,1310,Bloco B,Itaim Bibi,8889ee61-9c8c-4e5f-9609-430d512666b1
ae6ccac1-579f-4080-ba66-7b58fb146ff5,74379860,Alameda Ipiranga,129,Conjunto 12,Itaim Bibi,cf5c7366-7d19-4f43-bda0-0f8678d20544
39e08c5f-33a6-4be2-a359-fd7bd7c13393,82604648,Travessa dos Andradas,274,Loja 5,Itaim Bibi,3ba47ebc-5b33-4dc7-bff7-6749b2f76580
c9481731-398e-4893-9d5e-6f4355a810a6,14393622,Rua das Flores,620,Apto. 101,Boa Vista,f65dc74b-bfb1-4ab5-9fe2-99e544b049be
c7d634b2-f2fc-4390-b08a-4f2a3d792a18,48549257,Travessa Ipiranga,650,Galpão,Centro,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3
