ID,ESTADO,NOME_CIDADE,CODIGO_LOCADORA_VEICULO
3fee6951-29dc-4191-8ec7-ba5272b32ed7,PB,Sousa,04317B1F
846c56f5-b53f-4f92-b23c-b16cd89f19e3,PB,Sumé,F1CB8C2E
69c68ef8-67e7-4da8-9059-fa097cce515d,PB,Tacima,D5B7A2C7
ed5ab0b2-6533-4f8e-b8d2-91d8e8acdb71,PB,Taperoá,0B0ADF0A
c5022480-75e4-4cbc-aeec-7f77dbb807ee,PB,Tavares,64397816
3a46303a-36bb-4b1f-a4dc-d9d126bdd744,PB,Teixeira,28E1FFEE
3854a949-8ddd-4e7a-8d41-7d68aaacdbd7,PB,Tenório,97E14221
74f3fdbd-7359-4411-bffe-2e98dfb5af3c,PB,Triunfo,888D85EA
ed7c380c-b308-469b-84a1-bccd8793b27a,PB,Uiraúna,3C315364
b5e29f46-e6bf-4528-8c6b-4be9bb770432,PB,Umbuzeiro,E1832AAF
cd8cfa83-273c-4b54-afb4-26050897b92c,PB,Várzea,60EBC5AB
58098955-6e0d-4e0e-9b0a-ca97ccc061d1,PB,Vieirópolis,A43748E3
47134589-14cb-46d8-9c95-ef23ffce512e,PB,Zabelê,E0005F2E
c86889f5-8893-4877-9d7b-8fca13b619a0,PE,Abreu E Lima,30FD08BF
a177a934-f855-4253-8611-3d91bb02af3a,PE,Afogados da Ingazeira,E4CAEFEE
dd01a5f3-5aeb-4afe-bf25-22b0865e4ae6,PE,Afrânio,C7DCABB0
fa5e6616-0d9d-46ed-a6eb-09a4326bfed6,PE,Agrestina,CC77B1BF
ed1bff15-2a7d-4e8c-81ba-7bd4fd3e45c1,PE,Água Preta,3CF37CBE
2969dcea-2309-4b13-8f82-b252d317a18b,PE,Águas Belas,236624F8
e2a6ba2a-e9f2-4c22-9d1f-fb98ce08e50c,PE,Alagoinha,BDC901F4
9d7bd464-06d7-409e-8e30-4759d75aff60,PE,Aliança,ED018289
924bab85-ae25-4599-8e6b-b9f374836ad0,PE,Altinho,D38904F6
cc08da1d-4501-42aa-9cbb-5651ea6d2144,PE,Amaraji,FBC9D1F5
0d5944be-b53b-4e47-b41c-75f2930eade5,PE,Angelim,810A5CD9
1ce7fcfd-5bdb-4981-aff3-f2041b799380,PE,Araçoiaba,B9AA8AA9
5061d67f-2dfb-4f2d-a2db-60f947058bf5,PE,Araripina,4926409D
27587307-2fdb-4631-ad9b-b042a5b32e9c,PE,Arcoverde,79E3E5E1
d6358a9a-3efb-4b44-8044-227fed44e555,PE,Barra de Guabiraba,129E2A4F
eb265bc6-9318-4872-bf0d-988a93f08cdd,PE,Barreiros,31EF02E4
df9a85de-69d7-494e-b17e-8998637fb422,PE,Belém de Maria,3629488F
650163ce-d755-48ad-8716-3bc110912b45,PE,Belém do São Francisco,C9D30012
1e300dce-6373-49a5-9d40-aeabadb55af1,PE,Belo Jardim,D47FE427
eb5d81ed-44cd-4567-8230-5f29c16d111f,PE,Betânia,BB730ACB
12f35d00-ae08-4f3e-a4fb-7459cbb2581d,PE,Bezerros,EB387807
a8b2ac6c-da21-40b9-8583-fea97471c2f1,PE,Bodocó,F2A09DCA
790ceb09-da2e-4ce3-96ec-4a0ea6c89cd2,PE,Bom Conselho,7D851DB5
5cd0a9f6-ad38-4e81-b42f-567927d9bbfa,PE,Bom Jardim,DB6F7942
6f0d8332-cd04-413a-a330-19ffb0e2446f,PE,Bonito,C59A7947
81715084-003d-4eb1-9532-e9eb02fe3e0f,PE,Brejão,DD432B90
c2fe82ed-a117-40e2-b601-c2e718ce35cd,PE,Brejinho,29539224
0cd905ec-9e45-41f5-b657-021b297c62c9,PE,Brejo da Madre de deus,532EEC82
126ea1b5-6023-46d0-9d40-b127651c8d8a,PE,Buenos Aires,A81BBE59
8344e306-20e9-4522-95d1-52f1fb171419,PE,Buíque,0DDCF1D3
36297801-0ace-42a8-9c8c-603821e73dd7,PE,Cabo de Santo Agostinho,94BAF468
c3b768ed-042b-47e3-b1d4-5595267859af,PE,Cabrobó,52BD1B50
fddbff3f-6360-4760-928f-721a45f31600,PE,Cachoeirinha,63B0AC21
8beff530-4d3a-4b17-b7ae-04ead8db661e,PE,Caetés,6A7A80AB
a1893213-55ac-4a72-b63b-24962f6b0223,PE,Calçado,FDE8F272
e90d2d23-30ec-489f-b60b-a2502bd23d19,PE,Calumbi,1EE68410
3d462e23-d0dc-483e-9561-f20474195d03,PE,Camaragibe,0084936A
014d0366-cfb7-4f3b-8aeb-04baf717f2b0,PE,Camocim de São Félix,C8A0320C
6011d18a-4cc9-425f-b700-84dbf1695247,PE,Camutanga,F4CD8798
9cdec6e5-d539-4823-9352-e788b0ebc65f,PE,Canhotinho,EB822AA2
5a2e19b6-d88b-4247-9e26-76614de2a83b,PE,Capoeiras,EAC6E45F
4f19f103-cbf5-4d04-9a31-4e8e63babae5,PE,Carnaíba,D615A8AF
244b6f42-060c-47bf-a61a-8f1b47abd48d,PE,Carnaubeira da Penha,091182C2
32ef7609-75ba-41cc-8cef-4f93be1375f9,PE,Carpina,49975006
f77f807e-7fd9-4784-b391-abff1edca9fa,PE,Caruaru,0AC0E451
023eacd2-526a-4e7d-95fc-1c353e7ea64f,PE,Casinhas,56A3ABC3
11a950ca-3239-48e0-8af1-f27cc5b88d47,PE,Catende,8D899796
ef4358c2-d0de-45f3-981f-46f2c166a616,PE,Cedro,39895D94
73607286-095a-4cf1-9942-ee2c155586db,PE,Chã de Alegria,BEA1F1C1
70d783f9-9ed7-465b-b973-2aff9b093329,PE,Chã Grande,B6501396
84f0368f-52f3-42d2-b6a9-70436cb9f31e,PE,Condado,20CCE990
533f3ff7-729d-444b-a1be-080aa1748686,PE,Correntes,BE5FB852
92a52c17-23e9-49f6-a9f8-7002d631354c,PE,Cortês,B8534722
6d381847-2d5b-41a3-9e10-bcb7ea1a27f3,PE,Cumaru,AE8E6EC4
80aed63a-f241-4eb9-b927-4257c16a79ad,PE,Cupira,FE0B7188
0f908736-6ff0-47f7-8f0e-f9acd79248f5,PE,Custódia,A2B84DD4
6c40e9c5-7f25-4243-bbea-4964fcd49695,PE,dormentes,6AA9C7F4
377098db-70d5-4536-a47f-5207c9cc9bf9,PE,Escada,745FD2ED
28878218-bd25-4519-8d24-26110593b920,PE,Exu,B8BC2332
1b78c7b3-6267-4389-8627-419c3a84e89e,PE,Feira Nova,B9163661
42ce5f37-4c5a-473b-aca5-cb764a58aae6,PE,Fernando de Noronha,4F7A2AEF
6fc62fac-ead1-44c8-86b4-e5ed192992ec,PE,Ferreiros,0B92C9C7
d094d60c-6631-4870-a81a-b0fa65d3c0d3,PE,Flores,26B8EB16
597d544c-4e17-4f1c-899b-d89b684e1893,PE,Floresta,4993A489
4ceb9c60-faeb-473d-9300-4cfb561e5eda,PE,Frei Miguelinho,D5BFEB71
96a6e2bc-0f3b-4bed-8473-d9a9df08d60a,PE,Gameleira,981311EA
15776098-f352-4288-b9e0-2ddcb3ad536e,PE,Garanhuns,25696B9B
7947072e-030d-4364-8ce7-29c515dbf36f,PE,Glória do Goitá,8016EF89
49d222e2-b943-4054-b34d-9b5d1a60b18b,PE,Goiana,52F51566
3a943c9e-2074-4801-85c3-06b7e3b2684a,PE,Granito,3B34E42D
e9b42a14-6a09-4c16-a60f-5042e47bdf8f,PE,Gravatá,3202B981
2b9028cc-5236-4535-aa73-600b20821665,PE,Iati,4A9BAF8C
0617e10b-ee85-496e-bc94-50a7c153c935,PE,Ibimirim,0396F885
30c767ed-fe08-440e-b5e5-b62f4f6e8250,PE,Ibirajuba,067E49D4
620c5309-b62d-48a3-8e4f-f9a88f160ef3,PE,Igarassu,7007BE66
fc9c25ff-db03-4cf5-a044-9c0f714517c7,PE,Iguaracy,DC016A0A
63952b0e-e956-47e3-b9ae-cbdfe98903c4,PE,Inajá,1F43D52B
08694ae8-b97d-484c-bc08-5a777870674e,PE,Ingazeira,7A8F070D
414d3736-de26-453d-9043-ed3d14725527,PE,Ipojuca,FEB95B3D
503eb3ba-1f39-4fc8-9904-58753341b5ff,PE,Ipubi,2FEF9D44
cf1e6bb1-676e-4743-be71-227e857afea7,PE,Itacuruba,DEE7E9D9
4e030410-55ff-472c-86b8-69c7be6aba66,PE,Itaíba,49D2AB28
6ee7c76d-91af-4634-b245-ff766ebdf636,PE,Ilha de Itamaracá,1D297ED4
ba594ff0-3540-4d18-9533-3af2539ffe9c,PE,Itambé,8DBA4434
586e0a16-9320-4814-a11a-d0bbd46533da,PE,Itapetim,4B57CA3C
f238c6ec-02e0-4ced-8fcd-e1afb4a2db31,PE,Itapissuma,FF6FF46A
b281ac50-890b-479e-b644-1cfbdbeae705,PE,Itaquitinga,2F00837B
60857d47-f9af-4d32-bbbd-daef3f723506,PE,Jaboatão dos Guararapes,81C0948E
e5195031-a600-41ea-b441-238e4849c511,PE,Jaqueira,41A7DC3C
b6590a51-3abd-46fb-b7d1-a5d519a68dcc,PE,Jataúba,6B9B2EEE
16c929d6-4401-4a16-8f01-55591fe533d6,PE,Jatobá,A65E659C
fbea76bc-acf0-4fe9-b023-e98679346ca3,PE,João Alfredo,0C54804F
e2673826-1c71-418f-ac9d-8c66056666bb,PE,Joaquim Nabuco,B783F4F8
e76a56f5-baa4-47c3-8bb4-94e2030234b1,PE,Jucati,0F93D6A9
941033c5-1c91-45d5-9d9f-d9160833a00f,PE,Jupi,A08DF1F6
67d42eb5-f85d-40aa-936c-4262ba9dae5b,PE,Jurema,997CAEC6
051950cd-f129-4f3d-a2b5-de206a78e80d,PE,Lagoa do Carro,442834FF
97d04646-9b31-472b-8389-e1ba782aa883,PE,Lagoa de Itaenga,4C8E08E0
ef6164b4-c5ae-4bc5-bdfe-81e17305de11,PE,Lagoa do Ouro,32BB9844
3ac231bf-7c0d-4a30-a64d-b17244d12f9a,PE,Lagoa dos Gatos,109AB1EA
cbd98194-d26b-4c6c-9dfa-22085713ee74,PE,Lagoa Grande,D42FC9E5
519c36d7-0525-465b-8f17-c84c96f0e4ee,PE,Lajedo,237752B3
321ae097-17b8-4a14-9bfd-0130e4f4fa74,PE,Limoeiro,8B8C1B11
080693fd-d3d6-4f68-a929-d1dcc9d5558d,PE,Macaparana,E1F7A435
2da8ac59-63a2-4e24-9255-eebc64080c23,PE,Machados,60F9A174
69fb16c9-928c-45c4-80da-d69024f119f5,PE,Manari,000EF5EA
1509bb1e-465d-48dd-819d-c2ba50ede094,PE,Maraial,EBE8BC33
a0fd18e3-dbfc-42d3-904a-13355cf6bef8,PE,Mirandiba,81AA7216
5db1e725-b88c-486e-bc3c-71356d7d77b2,PE,Moreno,C8B22C6D
442c4938-709f-4b0e-bd41-9b6f72254869,PE,Nazaré da Mata,9177EF8D
9a4ee800-0214-42d2-aab7-95fba0d04272,PE,Olinda,6D1B661E
e9413d07-16d6-49ec-a4f3-edd67a975f84,PE,Orobó,E6F2542D
0e8723f2-90a5-4e6a-afaa-87fe01ecef9b,PE,Orocó,6ED30C7D
b45302df-eba4-4a92-88f3-beed4ad8257d,PE,Ouricuri,3BCCD9DF
35e6591f-2b5a-4db9-b356-8819d5ecc0b8,PE,Palmares,36EC7806
7c3f3415-b6bc-4258-b849-1b729bcd7b45,PE,Palmeirina,3B3F56BA
a72610c1-12d9-4f84-8107-147a24c0f20b,PE,Panelas,DBFA1064
260ef918-3a81-44ca-9576-38859d6ccb5c,PE,Paranatama,497C8DAB
adfa48be-dcef-4af1-8357-f41854c8d677,PE,Parnamirim,A55B6F76
adef7df9-56e5-4de0-a14b-c06c098cf61b,PE,Passira,D0721CDD
0d0648fe-c41f-431c-be18-c7366aa77f75,PE,Paudalho,9BACF106
384742e7-242b-451e-a800-2d0bfd8cf757,PE,Paulista,2375258A
4ef1e0f3-66ca-4d85-ab7b-b14bb5afd32e,PE,Pedra,364B8857
b6640f3c-4cb1-42fd-ad86-e9f940ac2626,PE,Pesqueira,14B867CD
5bf51588-c3e6-4679-b32e-b66f56572a54,PE,Petrolândia,0CE3315E
9b342154-8fcb-4a0e-a2fa-4daa642567d0,PE,Petrolina,3F07BDA5
2432507b-c41a-4fba-8139-dc9e7c0e99f0,PE,Poção,52B5A943
b3f36c61-f192-4623-bf68-10dbbadac26e,PE,Pombos,8E71922A
a7c8f75b-5a13-4be9-afbf-ef611288eb23,PE,Primavera,AB59ED6B
9198744a-798c-4708-9e08-cedcc9b0b415,PE,Quipapá,32D53540
6129170d-5290-41b1-8745-bbbae0a82da4,PE,Quixaba,FBA9680A
d43066d2-5762-4fa1-af9a-2258511482f7,PE,Recife,FCFE5560
76d95ee0-2a2d-4ea8-9bb5-26492bb2e2ec,PE,Riacho das Almas,CD149C75
2df406b2-4f67-4dc4-9c65-11497f5e6543,PE,Ribeirão,05136C02
0dbe8274-a9a6-4256-ab0a-381374cb3f3b,PE,Rio Formoso,186CC57C
c73dd46b-92cb-401c-a7d0-4c2ba43de5b0,PE,Sairé,0B716570
84c64b21-68f9-4e33-a966-fd6b2c568678,PE,Salgadinho,BF0048F3
3b752729-f43f-4b6c-8e87-def07e71c925,PE,Salgueiro,D26D0A00
99be4d11-b191-46d0-9919-657e4fc74030,PE,Saloá,6FAC919C
1466bdf0-1a21-4f28-a7b5-abd638219728,PE,Sanharó,729FBFE5
1a94119b-161f-456a-9154-529cc2b348fd,PE,Santa Cruz,438C4B18
829a6f82-47b0-43cb-9e86-43a39e32646e,PE,Santa Cruz da Baixa Verde,A2CDE76E
b9098ecf-4164-4397-a74d-49beaa7d4033,PE,Santa Cruz do Capibaribe,84CFF679
7e9899e0-c5e8-42d3-8dfa-19d570b460d0,PE,Santa Filomena,E326A38F
0ffee271-8e68-4ab8-8d6a-1ac7469fa6b1,PE,Santa Maria da Boa Vista,05020AD7
2646690e-3871-462a-b3f3-daa8f0a6dd54,PE,Santa Maria do Cambucá,C6D54498
219f592c-e988-409a-ab79-6fbb52f63bec,PE,Santa Terezinha,F86E4B77
0c860275-2825-4a6b-abce-10d3d0af2cff,PE,São Benedito do Sul,ED17C568
3b656ddf-2a73-49bc-bfda-5fddfa8b1f06,PE,São Bento do Una,96292C29
64e99ec3-9192-44a5-a372-d26904f271c0,PE,São Caitano,DDB87048
ff7e01b6-ae13-42b6-8f7a-3279f23b7bf9,PE,São João,FA0BB44F
cc844be9-d040-407c-a2ec-4074766950f0,PE,São Joaquim do Monte,64AA5795
8b8673ad-1cca-4847-ad98-cdd20d39a6de,PE,São José da Coroa Grande,713B6ED8
f2941b3a-a08b-4631-baf1-80e04bf22ad6,PE,São José do Belmonte,F2F0BDBC
0390e836-32ec-493e-ba03-a84d04aca11e,PE,São José do Egito,B9EF57E9
b1898650-0f7c-435e-8470-9ae2536ae68a,PE,São Lourenço da Mata,B54B5A1F
63d74d37-2d55-45e2-a93f-747374b99973,PE,São Vicente Ferrer,C0B6801E
1f8aac9e-5449-40db-90eb-a27c3c43e630,PE,Serra Talhada,3954813F
30ec63fc-0245-42ff-8de1-3bb9caaeb309,PE,Serrita,8BDA6893
2e9ca143-8315-43c5-b25c-2608196d2643,PE,Sertânia,2AFFE13C
96048bef-d589-43dd-a77c-a70225f75edf,PE,Sirinhaém,9D4975D3
5aa5e9a2-9c0f-42fb-a4f1-288a7b1e3048,PE,Moreilândia,6B3C0FAE
2ec9abc4-0731-4046-8d71-3920984b374d,PE,Solidão,C4EF7322
5bf4afeb-e71d-4a7c-98f2-a0bb48a9a053,PE,Surubim,02A1F135
29b9a19f-262e-42bb-acee-449d73ed3e07,PE,Tabira,4399B345
eda44fcb-8a27-448b-8535-ad7061fe846c,PE,Tacaimbó,1637E256
280281ec-a9f6-47db-b28e-04655f3aa1ad,PE,Tacaratu,56766F14
977bc3a4-5f62-44b2-9a69-8a639e345a17,PE,Tamandaré,483CD181
32d81cf2-c57b-4ee1-b9c6-6c3199ed89c4,PE,Taquaritinga do Norte,A48EC9E4
8df6c027-f324-4528-adfc-1875f811e3dc,PE,Terezinha,17A1C1F0
fe394b6f-353d-4517-9768-f2e9953f080a,PE,Terra Nova,DF8B6077
641f22a2-14f8-4a6e-bfea-686f22bd4520,PE,Timbaúba,A0FE473F
f0491acd-fb73-48f5-8add-215785aef352,PE,Toritama,B6F349A6
dc426899-9948-499f-a33d-704ab306f4ca,PE,Tracunhaém,A6D655F3
fedaa403-fdb1-46b1-b548-e1fa0b5a9887,PE,Trindade,83CF508D
f29f2457-6d02-4f77-8f02-11301d45f307,PE,Triunfo,8C7A13D0
4b435a4f-b6eb-4b61-9259-65e75c7681d8,PE,Tupanatinga,04FDDDA1
4b686cb5-f4f2-4e18-bf20-c7495d19a4ca,PE,Tuparetama,85C7B165
68bed097-6b47-4f0e-9a16-58fe149f83cd,PE,Venturosa,E6CA3BEC
2db91035-cb55-4e0c-a886-65eb30e59233,PE,Verdejante,B29010EA
b2079955-29ab-4246-988e-fe87ca9fc601,PE,Vertente do Lério,02DB367D
74a9a604-d1d1-4042-bff1-a4d8829fd634,PE,Vertentes,56008B65
ecc70af4-00ee-4d37-975c-314ddaf8dc81,PE,Vicência,0140D7F7
b9cfddb1-a08f-46fe-a9ee-ece42ebb9f02,PE,Vitória de Santo Antão,8896CA5C
71daab73-5d3a-4bf6-b3ae-f5f0d8a79736,PE,Xexéu,32182A31
9b212790-c800-4b18-a50e-a1b6a9fa5465,AL,Água Branca,557751DA
993bdbc0-5d50-4cff-8e07-88d203614645,AL,Anadia,54A9E5DC
189b45b2-5d6a-43b2-8d1e-0ba8553a346e,AL,Arapiraca,0177D23B
e217efc8-9a88-46b1-b7a0-7268e2432f4e,AL,Atalaia,25D6248C
a48169d8-dd9b-481d-8fa0-e2f48f2bac51,AL,Barra de Santo Antônio,E2033125
cd8e287a-7415-4660-a1f4-3c6286b743d6,AL,Barra de São Miguel,C61E0979
f9682e3c-c7da-403f-9f22-efbf31dd2a0d,AL,Batalha,04E2EBF1
91510e1a-c746-4acb-ab73-67aeb331dd12,AL,Belém,96077823
e4dc4bab-0af3-4452-82d8-f56e141aaec4,AL,Belo Monte,94CBBB7B
afbc2c97-b99f-4f4d-a66d-8e43f3a86195,AL,Boca da Mata,1A1CCDB4
7cef34d9-dc30-4885-bfb2-81187d117e4b,AL,Branquinha,E9C04EE8
42099baf-3cb8-42e1-9acb-11298d379970,AL,Cacimbinhas,9D002AEF
a54264f6-fcd8-4409-994c-dccabf94cad1,AL,Cajueiro,21282494
3e051a03-9e6c-4d0d-bf73-499dadf16a81,AL,Campestre,B943E9CC
328f0923-037c-4e53-8770-3c8a6c7f5ee2,AL,Campo Alegre,E534AACB
a2752f62-46c6-4a15-ae4f-f81978021430,AL,Campo Grande,E14315E5
c864f30b-5019-46a9-ab35-d58eb6631435,AL,Canapi,69752685
fe9ee106-56eb-4f8f-ab7e-86c68187c35c,AL,Capela,3252F75F
5916c40c-2fd2-4192-b9cd-28b42782ba7b,AL,Carneiros,107167E8
75a8dc9c-6a8c-44a1-a3ac-e07412de7fbd,AL,Chã Preta,42B259BC
b44d67a0-c337-494e-8ed0-18b7920d8d7e,AL,Coité do Nóia,39888EA9
8dd05fe8-09a3-4852-9c68-b15aa01592d6,AL,Colônia Leopoldina,C67137B8
7672babb-3018-41fc-bb44-de3b719092ce,AL,Coqueiro Seco,FE19CEC1
356edc01-6b45-4e9f-b8fb-af71f9c8777f,AL,Coruripe,F74DEE4F
5a696b4b-9e55-4a76-afe6-8f35fbd0e6bc,AL,Craíbas,40628CB4
66f702fe-41f8-4eb2-b335-3b7af937837f,AL,delmiro Gouveia,6B965352
29508c36-1270-405b-b362-6c08147626c2,AL,dois Riachos,076CBE4F
7efb959e-2d35-47d9-b5b4-a2ff7f616f42,AL,Estrela de Alagoas,935209B7
5fc3f779-fa04-4bfc-9603-e2355a834b66,AL,Feira Grande,16A7E005
778fb28a-8afa-497d-9432-54cdfb348eaf,AL,Feliz deserto,50506823
b16ac991-1f8d-4022-b542-6e9b0f3e7bdb,AL,Flexeiras,1363C7AF
eb1698d8-5780-48d1-8126-7e0657004ccb,AL,Girau do Ponciano,ED9C61C6
e005631e-3c28-46fb-a996-b2030361b741,AL,Ibateguara,B51B9B0F
2b656824-4631-494f-aee8-211439c65e2a,AL,Igaci,3BF429F9
bb4e1c0b-3e35-4792-9adb-e32da36681d0,AL,Igreja Nova,17AA433E
fe8f5e5b-a1ce-4663-b264-96d22a82bfe9,AL,Inhapi,CC503C93
7fccb847-89be-470a-bb12-64b545ce1417,AL,Jacaré dos Homens,26FF1D74
4c464192-591d-4366-a212-f2c06309079e,AL,Jacuípe,423717A1
cca9a126-c2e8-42bb-b9ee-ea210b69f649,AL,Japaratinga,259C4C8D
939eb0bb-eea6-4489-a8cb-39a0e1801660,AL,Jaramataia,1CFD48CD
b6a80e62-76b2-4e39-b96b-0960ad6d84cd,AL,Jequiá da Praia,D3BF1EE1
4fe5443b-29b9-44a9-8e25-c82f36dd4318,AL,Joaquim Gomes,F21BBBCD
380c74b5-829f-4320-bdec-7220b2e8ebfd,AL,Jundiá,A319C340
fde3405a-f24f-4fb8-9b2c-2f67f5da97fd,AL,Junqueiro,8BDFA75A
272a3dcf-53df-480f-9138-95b82c540645,AL,Lagoa da Canoa,C753B0E8
9471db5c-0293-4766-b8ac-191fc6e8fc4a,AL,Limoeiro de Anadia,26F83D71
d0ee7149-3425-4a00-a698-043441164dd8,AL,Maceió,9AC51EC9
1a306c44-aca7-4fee-a1b1-bd536f2dfea6,AL,Major Isidoro,CA5CF456
e94f1817-fe18-4c61-b2f2-f3b2df763ca7,AL,Maragogi,5C5A1585
ab89c968-6175-4e11-b1c0-a4093a6b9944,AL,Maravilha,5ED6F9B5
eb44f201-771f-4b01-a1fc-8f9e6403457b,AL,Marechal deodoro,66AF94DB
70baa6c4-3843-4845-a2e3-1d1de1ff5361,AL,Maribondo,9DC65F01
af71a9c4-47b1-4371-b415-ecbfc73b6ba1,AL,Mar Vermelho,2E9E1F4E
fab7d8d5-806c-4b65-aab5-eb50b5a21c3e,AL,Mata Grande,2D48A375
87a0eb3c-f82f-481d-94c1-2adcf721c1b2,AL,Matriz de Camaragibe,8184351B
c7c593df-69b6-4d22-b2d8-aac120da940e,AL,Messias,B3A27475
0d37243f-424c-44e4-b0d9-9d1463c7603f,AL,Minador do Negrão,27D84779
580080f2-9179-41d1-95b5-d9039f2797f6,AL,Monteirópolis,2FCE0C64
1e43a288-e284-4ebe-b841-bec0d2e3ffa4,AL,Murici,0C56D9E9
5bef9a9d-a1a5-4386-8d17-5af43ada0e9e,AL,Novo Lino,835E559B
7de13b60-7d28-4c57-8dde-f89404020c29,AL,Olho D'água das Flores,8315D7D8
d03d4f77-547b-48b2-8597-6b8fc32fafc9,AL,Olho D'água do Casado,37411683
2ef63609-6130-4655-b784-abdc8382dfc3,AL,Olho D'água Grande,94DDEBA6
eb19e21f-1d39-46bf-9770-f3a6bc4ef688,AL,Olivença,C9AED9A3
c9e9d6c2-3320-4d7f-b2c8-a7e8b208ea7f,AL,Ouro Branco,B06DD057
c0f1acb1-c09a-4e59-bbea-a914efc18b0e,AL,Palestina,C4FD67A2
680e6a6d-c6d0-42ee-bee5-700cdfec65b3,AL,Palmeira dos Índios,105068BE
499e918c-f785-4f6b-a98e-a49ff3b29bda,AL,Pão de Açúcar,BF685223
bc7aa1e0-6a68-42b5-bc17-e26d6c5434fb,AL,Pariconha,EBB63962
dbef26cb-cc16-45a9-9845-62bb40ed2251,AL,Paripueira,D24593C5
d288f8cb-2ab2-489f-898a-1b65fdaa09eb,AL,Passo de Camaragibe,95E8AF88
1516bf20-29e4-4185-a1b7-363c732182d5,AL,Paulo Jacinto,3299CEFA
39add0f8-8ca9-4b30-8f38-c7d7d726239e,AL,Penedo,504B27E4
6ac16d67-9557-47c1-9c02-39d07835cc9a,AL,Piaçabuçu,3B4A498D
413fce2c-0a3e-48dd-86ef-6185004ca66a,AL,Pilar,56704A8F
acea3c0c-b70f-43ef-9262-14108ef7649f,AL,Pindoba,ADE96DA0
0612962f-7bd9-4532-8c28-2f72fb2c6ed3,AL,Piranhas,A475D7EB
288de525-fbcd-4409-912c-ed3219e1bb68,AL,Poço das Trincheiras,46E08E62
c87b0980-bd58-4204-a1c9-31ed9b992d01,AL,Porto Calvo,B9726348
46e4b192-518f-4dec-95d4-f8494b9c86bd,AL,Porto de Pedras,02B638CC
9497908d-f4d1-4414-aa52-9a2688e01629,AL,Porto Real do Colégio,DD8FCFB7
74f25a87-6e7d-420a-a14d-fc9c993d01b1,AL,Quebrangulo,17A4EE8A
366184c8-7362-4c9a-aedd-5a99f8d40d69,AL,Rio Largo,C5CEF1EE
05e99604-4ae9-4bec-be2a-f041ef5a2f22,AL,Roteiro,3F85833F
2816dd36-008d-4ae0-b957-93100dc849c5,AL,Santa Luzia do Norte,1CAD634A
0b836d48-da22-4bc2-bf8a-dfd17717e2f6,AL,Santana do Ipanema,BDB8015B
21ad3a32-9622-43c8-aade-3e63f2909230,AL,Santana do Mundaú,0DD3A1C1
efe811c7-672f-4b28-8b8c-0f923ca268de,AL,São Brás,1DEC86F7
421f66a3-02f2-4998-a36d-e773703e4ec5,AL,São José da Laje,8C3A00D8
55165f94-6581-48f5-b8a4-df78ee3a7858,AL,São José da Tapera,1F9143B8
eb5a5562-369b-46dd-b735-faca943ad9f4,AL,São Luís do Quitunde,8510A2A9
d14d14e2-804a-45d0-8ebe-8ae44753e76b,AL,São Miguel dos Campos,9DB21F6A
95421363-f698-4d74-9d6e-57716dad3c8f,AL,São Miguel dos Milagres,FFF976E5
79579bfe-be7d-4222-a644-d89f75998fb1,AL,São Sebastião,8E653B56
3863ef38-cc78-4ae5-9741-3d133d8c26d3,AL,Satuba,AD2E3EEF
3c06427a-38ac-4971-b5b2-2109f227a40f,AL,Senador Rui Palmeira,14FB547E
39874740-f38a-4b03-948c-a3a5aaf4b683,AL,Tanque D'arca,1BC13F8C
66142b0f-6ac4-4e62-a649-7b5ccdbe2a56,AL,Taquarana,5F0AE0B4
fb1707cc-0a0f-46cd-9656-3aa891425921,AL,Teotônio Vilela,0B33357B
917d5273-d17c-45a3-abc1-6071378b9dbf,AL,Traipu,642BDC28
cc242da0-e933-4df0-9623-6c88cf508577,AL,União dos Palmares,16B29312
b1263ff0-ecea-47ba-857f-5151f8800064,AL,Viçosa,2948886B
9bdfcf40-8615-4018-b9ad-7ba2cacbebf4,SE,Amparo de São Francisco,4EAD08D1
6ec1e58d-34eb-47a5-8d2f-c89f7f3bd703,SE,Aquidabã,CB7C7F06
7957099c-83fc-441a-b297-cdbd31034e8f,SE,Aracaju,A98D6346
a177f7f2-a03e-4159-97df-fbc7c2949800,SE,Arauá,B20D79D0
64ec9bac-8296-48f5-990a-50242e2a8206,SE,Areia Branca,FB24C8B2
aa1dd829-5007-450c-9827-a2b7c14d0496,SE,Barra dos Coqueiros,55A4FB18
8a571afc-0495-4b6b-b46d-abb714657c39,SE,Boquim,51C98E69
be2e55af-d9ae-46e7-8fa7-ad4bf46ce5aa,SE,Brejo Grande,229AEDD5
ead32f8b-d5f0-4072-80fc-829ed7f25dce,SE,Campo do Brito,CA5967CB
df5c054d-0da9-4fc0-a8c4-07a9eb3c1d54,SE,Canhoba,0AF852B6
b6985b5f-98cb-44d8-b1fd-f489f19ba847,SE,Canindé de São Francisco,229CF1FA
27957f34-12b6-4a5c-9aff-a1b287572a7b,SE,Capela,4EEB8CB6
ebbe6f1b-9d5d-4e8f-a9c2-fede79032313,SE,Carira,2A634D4C
bcfbf921-a2d0-4867-803d-c35e19c01119,SE,Carmópolis,9E9454B1
ea56e0a9-0771-47f6-a5b5-4b9d221d6bc5,SE,Cedro de São João,B1EAEBAC
6e549024-0b02-48ae-94ef-a84a0770d597,SE,Cristinápolis,C9512156
4a1a0fb7-fc91-43db-a39f-54f8d493ed38,SE,Cumbe,2DE57D11
