ID,PACOTE_ID,NOME_HOTEL,EMAIL,TELEFONE,PRECO,ENDERECO_ID,TIPO,ID_PLATAFORMA
b94c8be8-c567-43fd-9996-026f490681e5,397dafa9-c60b-4f4f-8f9c-fe693389e31f,Hotel Pôr do Sol,reservas@hotelpordosol.com.br,(81) 97890-1234,710,2a89df14-5a16-41ac-a033-db3bcac1df52,HOTEL,1163966
f3421866-e4a3-4893-8167-5489941d0e19,39fc877e-2756-435d-9d34-daf5305e0811,Pousada Nascer do Sol,contato@pousadanascerdosol.com,(51) 95678-9012,390,2ae57406-af2a-4a13-a1d4-698347c4d6f4,HOTEL,3813059
eb816a67-827b-49fe-97ed-4859ea84c79b,3a7b8af1-693d-4757-9d0e-ef4348a6c037,Hotel Aconchego Mineiro,reservas@hotelaconchego.com,(34) 91098-7654,420,2aed0746-462f-4621-9c16-9a9214ed62df,HOTEL,9436729
d6ed5eda-ffd9-4c16-bb08-bd5271190791,3a9bb3e2-3866-48f3-a290-f895ca2227d5,Hotel Paraíso Tropical,info@hotelparaiso.com.br,(92) 99876-5432,1500,2b333f57-788a-4724-a7a3-b017d190832b,HOTEL,5338549
c07e2c5d-ee08-45b3-a9ec-00d9f61ba9a6,3aba3fe5-266e-4d56-bd52-e80723d9b6cf,Pousada Tranquilidade,contato@pousadatranquilidade.com,(61) 91234-5678,600,2b3e8632-b684-4a04-93a1-57f379b9f691,HOTEL,11073461
ae3c8dc9-7251-492f-8a09-4f866dc6624b,3acb534c-4acc-4f88-9ef9-399e076f781a,Hotel Mirante das Águas,reservas@hotelmirante.com.br,(62) 98765-4321,580,2ba088df-aa54-4e20-aec2-f9849158a929,HOTEL,10774615
d6f158fc-a72b-4559-bf4c-79f2cdc57051,3ad32ff4-1396-4010-8f4a-767da5d096b6,Hotel Lagoa Azul,contato@hotellagoazul.com,(67) 96543-2109,470,2bbea8dd-db59-450b-ab66-ccc112616f56,HOTEL,11231226
08063cc7-0ddf-4940-92ae-c041456f2c9e,3ae52458-abc2-4298-bba0-7454fc1ded3e,Pousada do Cerrado,reservas@pousadadocerrado.com,(65) 94321-0987,350,2cd5a32e-9a56-4802-a520-d0fef7d18bc3,HOTEL,8609630
3fff7eb2-9988-42c4-b6ac-e0828985e375,3c698162-fa7f-4318-b600-695fde4bc23b,Hotel Pedra Branca,contato@hotelpedrabranca.com,(27) 93456-7890,750,2cd86e99-9db6-4712-ac6e-438cd62630b8,HOTEL,16548113
86641b20-f185-40ae-9f8d-cbb6980f97e5,3d52bedf-efe5-412b-8d91-ee27a757df89,Hotel Mar e Areia,reservas@hotelares.com.br,(83) 92109-8765,920,2d988d64-94a9-46c6-a919-e042d6ebe00d,HOTEL,801247
0dff0d21-faf9-49f9-9001-f6880d424524,3d983c54-ce8d-4d87-b04f-89792be81732,Pousada Sonho Dourado,contato@pousadasonho.com,(84) 97890-1234,680,2ddc23ad-51b4-471a-8f14-55f143fc2389,HOTEL,3112443
ca30caaf-7947-41c3-a077-e18c30d249a1,3ee9bade-2796-4bee-b8be-cf49695356fa,Hotel Brisa do Mar,reservas@hotelbrisa.com.br,(91) 95678-9012,520,2df45733-62f5-4253-8a8d-78088ebbf7ec,HOTEL,801247
efe7aade-4575-48e2-9206-8d22e7945293,3f5a3a50-5306-4933-b9f9-699dab50b54a,Hotel Vista Bela,info@hotelvistabela.com,(69) 91098-7654,480,2e36d65c-be20-42d4-89bc-422ce321e263,HOTEL,16548113
d6cc99bc-caf5-4c0d-af07-d2291ab69e7d,3ffe00ba-7a61-404c-b9f1-2273ce5f991b,Pousada do Rio,contato@pousadadorio.com,(68) 99876-5432,330,2e673952-1e47-4b89-8a84-7e09b1228cfc,HOTEL,9436729
326e7565-087a-4f61-9035-c76bfd34c622,4030d116-405c-40dd-898a-8b231fd7ff78,Hotel Colinas Verdes,reservas@hotelcolinas.com,(95) 91234-5678,410,2ee331ad-9f43-4e42-a31e-1f78082fe607,HOTEL,10263285
cbc659a2-23d8-43da-a8e9-97e5dc970b12,40c7be40-22fb-4e42-8265-a7706381608c,Hotel Floresta Viva,contato@hotelfloresta.com,(96) 98765-4321,290,2efd9117-214f-4387-a889-60445a9700df,HOTEL,10263285
05f0000b-e59c-4610-b83f-5bb6dc1314d0,40f8a781-f603-414b-a8ee-59db63568341,Hotel Vale dos Ventos,reservas@hotelvaledosventos.com,(79) 96543-2109,650,2f1eece9-873a-4dd9-add2-779bb13e69ba,HOTEL,11073461
111aed38-323f-4f7d-b4a1-952d06f508af,41157eb7-3da6-473f-977f-cf54dbf129c8,Pousada do Sertão,contato@pousadasertao.com,(87) 94321-0987,250,2f971930-ac3e-4f7c-a00a-8d469cec018e,HOTEL,5629734
6da5fd6e-e456-4df3-bc47-9e688399a225,41c3d658-2035-4263-8417-93c497c30e33,Hotel Sol Nascente,reservas@hotelsolnascente.com,(86) 93456-7890,380,2f988686-fccf-4fe8-b55d-218e544f1628,HOTEL,10528795
db55e5f8-b612-4881-a306-da9b271a551a,41cfb03f-db96-4b73-9865-2903d0764867,Pousada das Águas Quentes,contato@pousadaaguasquentes.com,(64) 92109-8765,1100,2fc0cb94-17e1-4209-9767-ee31cd93705c,HOTEL,11182797
20f66bc8-1e5b-4928-ba6d-6f93b43eaab9,41de89ba-dc4f-428a-a93f-8e37c91b05ad,Hotel Ouro Preto,reservas@hotelouropreto.com,(31) 97890-1234,570,2fe329eb-6890-42df-8fe3-246ffe02eb1b,HOTEL,10774615
a5594f89-91ea-489e-bced-9bc1e85c3f70,422c6794-9742-49bb-925e-7260cba8639e,Pousada do Vale,contato@pousadadovale.com.br,(24) 95678-9012,700,30272693-5d99-4c6a-8c8c-a2e16bff6fd0,HOTEL,3112443
ea17458d-7d94-44e1-b51e-e4d13b613030,4230472d-7351-4f50-9095-266802bc612c,Hotel da Praia,reservas@hoteldapraia.com,(54) 91098-7654,950,316ec039-87be-42dd-ab05-c88f51bb599a,HOTEL,14265763
50a59aa8-9317-43f1-b297-357651504c7e,42bfbc19-1472-4292-a452-de843f81f045,Pousada Litoral,contato@pousadalitoral.com,(13) 99876-5432,340,31c6cb6e-a2e7-4785-b51e-6f5b4e4bfe95,HOTEL,2835450
14c6b9b6-a546-4ef1-86ff-c2bcb4827358,4307b6bb-8233-4dee-9539-9cfe5662e12f,Hotel do Bosque,reservas@hoteldobosque.com.br,(19) 91234-5678,490,320fbc9d-0e2a-4226-baa9-472006ffb9c0,HOTEL,10804695
56c47ee1-9126-457d-a77f-b1371ac0dc98,43615990-d58c-4b62-84c0-01603dd8a840,Pousada da Serra,contato@pousadadaserra.com,(47) 98765-4321,620,3297eb3b-ca12-4d8d-90e6-2fdb0e585c5c,HOTEL,2500617
a17a45d4-3471-42ad-8230-8302f29fa48d,439aa925-b83e-445a-bd08-903c0865cabc,Hotel do Mar,reservas@hoteldohmar.com,(82) 96543-2109,800,32abbfe1-3e69-4035-9c64-e540b405633f,HOTEL,3534174
2f54597d-3ac2-45c2-b5f9-3c43cdc82970,43cfc252-7dc2-4664-8b73-945b62913ea4,Pousada do Sol,contato@pousadadosol.com,(75) 94321-0987,360,32dd0a5e-eede-4e89-b863-55b855e1a965,HOTEL,5338549
607a0e51-cd51-4941-94fd-4c3df49be521,43ea0f95-803d-410d-bc82-306399816f2b,Hotel do Rio Negro,reservas@hoteldorionegro.com,(92) 93456-7890,1300,3300c9ff-d778-4c9d-b8cb-709f5bf70a9a,HOTEL,5629734
0d2eed5a-3591-42d6-813f-becac908ebb8,45fd1298-8d9c-49b1-8549-270fd45ee69f,Pousada do Pantanal,contato@pousadadopantanal.com,(67) 92109-8765,4500,33af5cbb-136e-411b-9a07-865f62ef3fc2,HOTEL,10544590
7c9a8ed1-3949-4d6f-87b8-e0c00fdfed58,460e10da-9536-409d-add5-d0e96fa469af,Hotel das Dunas,reservas@hoteldasdunas.com.br,(85) 97890-1234,2500,33d7b165-ccc8-48af-80e5-56a3f401ec80,HOTEL,10774615
3bbc1f1c-3a6e-45ed-a0c5-4c45b334a741,4697eda4-98ae-46de-9daf-140dc28e0e72,Pousada do Centro Histórico,contato@pousadahistorica.com,(21) 95678-9012,980,33dc9300-fdf7-43a8-8a36-ad92afcacb79,HOTEL,8609630
962accb6-b98d-45d4-adc3-84715498c88d,469cf76c-ef88-42af-a12f-098727efeb60,Hotel das Cataratas,reservas@hotelcataratas.com,(45) 91098-7654,3200,3408eddb-6e4b-4d69-891c-4c6510627918,HOTEL,8371719
e02a854c-55ba-4d22-b74b-f898a2559910,47e23445-d08c-4dc0-8070-d0250af06a59,Pousada do Lago,contato@pousadadolago.com,(61) 99876-5432,720,341fef45-5567-4e73-aaad-10d798d63d30,HOTEL,434676
fc04fcbe-0974-4ed5-bab9-048fa333d95b,48630537-5968-4332-8220-1409b1896615,Hotel do Vale do Vinho,reservas@hoteldovale.com,(54) 91234-5678,1500,346e48c6-31fb-4e25-81ea-27d940848d2d,HOTEL,3813059
5cbe8b3f-30aa-47d1-b7a3-7fd041541e37,4885ebeb-8c84-4961-a04c-ddef199daef9,Pousada dos Ventos,contato@pousadadosventos.com,(88) 98765-4321,290,348e20e8-c2cb-4245-b91f-d11e17a8d170,HOTEL,602489
a5242287-c313-44dc-b873-146417ab0714,4934b7e4-9b6a-43af-bdd2-e9ea0c841732,Hotel das Rochas,reservas@hoteldasrochas.com,(83) 96543-2109,370,34c8ec95-b782-4540-a7b5-52cf67dd36fd,HOTEL,2835450
28d2661a-8312-4843-83c4-52f34592b830,49524e7f-7057-430d-88a8-2d63f109430f,Pousada da Mata,contato@pousadadamata.com,(32) 94321-0987,510,34d97d55-ad4a-4ee3-abf2-a5b29622bd62,HOTEL,3366415
ea0d753f-08fc-45ef-9d92-6f7ccb0dc668,4969e70d-9d3c-423c-9bc1-79a10a0df438,Hotel do Peixe,reservas@hoteldopeixe.com,(92) 93456-7890,640,34f2484d-ad1b-4fc3-9d32-5574c14d4547,HOTEL,12596074
f17a0793-dec7-4d4b-98fe-beb1035d3534,49b39ac9-60dd-4b67-81fc-f3edb7ec3a48,Pousada da Montanha,contato@pousadamontanha.com,(47) 92109-8765,440,35248417-bfc9-477e-a230-ddc4f9e6f5e4,HOTEL,8371719
b9f1de30-dad8-407a-ad6f-b6a0e792e155,4ac8bffc-0ec2-456a-95b4-268763ee8572,Hotel da Floresta,reservas@hotelfloresta.com,(92) 97890-1234,1150,35390bf3-9ee7-4bde-92fa-efa8a5feda79,HOTEL,5338549
a83a3ce5-147c-4b1d-ac9a-f4402b8378c5,4b6e87b9-e760-41d0-b6de-4f8780411bbe,Pousada do Sol Nascente,contato@pousadasolnascente.com,(84) 95678-9012,850,358440fc-2c3e-43ce-a530-daee6e4aab3e,HOTEL,4932749
ff74be33-9e97-4dbd-b27e-250cdbd60cac,4b76f1f7-6bc0-4d16-8ffd-921d16fe8041,Hotel Maravilha,reservas@hotelmaravilha.com,(11) 91098-7654,2000,35bfbf15-2a6e-455f-84e3-2ced7e5f7883,HOTEL,13341380
d9c649d1-7d13-4fb4-aa9b-cd0ad9148e84,4c036e63-fa65-4645-a5c1-1390915dfa43,Hotel das Palmeiras,reservas@hoteldaspalmeiras.com,(11) 98765-4321,450,35c53c4d-7650-49bf-ad57-e059cb50d7c0,HOTEL,379872
809424c3-4d90-422d-9598-f887e5d5f48d,4c4ee271-3b5b-4c9d-b2d6-183be74f5b01,Pousada do Sossego,contato@pousadadosossego.com.br,(21) 91234-5678,320,35cff9bc-1020-4624-b5d7-190e2526aaa5,HOTEL,602489
98dfc570-3c56-441c-ba70-9a11fbd3903a,4c5923e7-d6d1-466e-978d-0edd1fc0a688,Resort Solar,info@resortsolar.com.br,(85) 99876-5432,1250,360d2b57-5365-49de-8125-6730a881ef9a,HOTEL,10146399
58e40031-cadd-4c19-b707-42a432ae88de,4c795530-6c07-4965-9260-67dc33c8a2a6,Hotel Estrela do Mar,reservas@hotelelmar.com.br,(71) 96543-2109,670,36150fe3-d2b1-4788-bbc7-3ef4b360dbe6,HOTEL,8609630
366f5bf4-9d52-42a1-9b2d-fe165bb0fc33,4c8768bd-b6f9-49f8-829f-f5f5df29ed92,Hotel Serra Azul,contato@hotelserraazul.com,(31) 94321-0987,280,36187395-bc7f-45ca-ac76-a21d645bbb77,HOTEL,2152819
ce8d9304-769e-4432-8ae9-a5b2b327bde2,4ca570c3-570e-403a-87ff-96b429f46a2f,Pousada Recanto Verde,reservas@recantoverde.com,(41) 93456-7890,550,3668b389-b0f2-4035-8597-42653f121f85,HOTEL,1491789
512f50f0-4efb-4871-a9bf-77c1add83c24,4d9865fb-9966-4c85-988c-6147486aff07,Hotel Vila do Mar,contato@hotelviladomar.com,(48) 92109-8765,890,37e63517-cf7a-4db5-ba28-09aee3314bce,HOTEL,602489
00978d3e-f2d4-4ab5-8a31-0cd69292d5bf,4dc2d355-d339-42d8-b255-d0e50f7dc23a,Hotel Pôr do Sol,reservas@hotelpordosol.com.br,(81) 97890-1234,710,389352fd-e680-489d-b695-0bb24582ba0d,HOTEL,2101251
d1a3c3b9-847e-441d-b992-d8d29ef7ba6f,4e477673-5ff8-4a54-91b0-08c86b294527,Pousada Nascer do Sol,contato@pousadanascerdosol.com,(51) 95678-9012,390,38c56fc0-6976-4a3b-8d19-af0d30f63f97,HOTEL,2500617
ed0d6a31-4746-40ab-b974-c25b56f68cb7,4e88cc72-f08d-49ac-bc7a-defe32899db8,Hotel Aconchego Mineiro,reservas@hotelaconchego.com,(34) 91098-7654,420,38f520cb-4a0f-4586-8f0f-f123227da00d,HOTEL,2101251
19509216-fdfd-48d5-ab75-204e06931306,4ee65d21-95c6-4ef4-88b6-3403f24151fb,Hotel Paraíso Tropical,info@hotelparaiso.com.br,(92) 99876-5432,1500,3931f199-0f5e-4c97-be4e-57d8890cb5d6,HOTEL,1491789
990585d7-3172-4eda-86cb-63d6c08965c5,4f09c5ec-3156-4c89-a9d9-ef6059f450ec,Pousada Tranquilidade,contato@pousadatranquilidade.com,(61) 91234-5678,600,397e6a46-2265-440d-a32b-b3f1ca151f63,HOTEL,2152819
0e681a11-b46b-44be-8193-09f30147dc6b,4f17f0d0-5ca0-41d2-85d7-c7218c38b5c9,Hotel Mirante das Águas,reservas@hotelmirante.com.br,(62) 98765-4321,580,39971319-de78-4d7b-b887-45f710597c00,HOTEL,946444
e3398cb5-0648-4f1e-82f3-5f97016c82cc,4f9d6fdf-509d-470b-a8ef-eeb0731c82a1,Hotel Lagoa Azul,contato@hotellagoazul.com,(67) 96543-2109,470,39b73dbf-e95d-436e-8d5a-8d102faa4743,HOTEL,1306237
5ff47175-fc0b-4616-981e-3bf961b89e2d,50755c2b-8d33-42b3-a9a0-dd8417f6a6df,Pousada do Cerrado,reservas@pousadadocerrado.com,(65) 94321-0987,350,39e08c5f-33a6-4be2-a359-fd7bd7c13393,HOTEL,4337318
ccea2499-3ca0-48c4-b7e8-3ef287459a62,51686124-3013-4d4e-bb3b-afaee9153899,Hotel Pedra Branca,contato@hotelpedrabranca.com,(27) 93456-7890,750,39f29c61-142a-4789-b321-e32d326406f7,HOTEL,8830905
6bccf944-47a5-40e9-974a-0c94414b17b8,516b4dd2-9285-4839-87e8-65d11013b6da,Hotel Mar e Areia,reservas@hotelares.com.br,(83) 92109-8765,920,3a004938-8ac8-4043-a901-76848fb5c2ec,HOTEL,3813059
fe8cb343-6fa5-4564-a794-0b3c624cb955,51d03f41-5a16-4c1a-a2d3-27d3a998b733,Pousada Sonho Dourado,contato@pousadasonho.com,(84) 97890-1234,680,3a826930-eec5-4a88-a827-5d59919fa53f,HOTEL,4374096
52629e1c-5280-4fa5-b609-83e93947f0d5,521efc2e-c3b1-4fac-ba4e-7aacb7ab415f,Hotel Brisa do Mar,reservas@hotelbrisa.com.br,(91) 95678-9012,520,3a90681c-798c-4653-bd08-863021433b8b,HOTEL,8609630
9fe08246-06fd-4b73-b5f9-870834b4ed84,534fa425-c0ae-4da6-915f-4ebd702a185d,Hotel Vista Bela,info@hotelvistabela.com,(69) 91098-7654,480,3aac05d5-c18d-40c7-ab10-a281329b97c0,HOTEL,946444
3b192669-388d-445a-9f37-c106ebfbc0d8,54ddf46a-18be-4d4c-b30c-9493dcab15dd,Pousada do Rio,contato@pousadadorio.com,(68) 99876-5432,330,3acbf364-8172-4df4-b5f0-b75386c09ffd,HOTEL,3366415
f98c00c8-c15d-496a-8331-b4befcc575cd,550d66ee-cb5f-43de-948b-c3b1b08d8bd0,Hotel Colinas Verdes,reservas@hotelcolinas.com,(95) 91234-5678,410,3b4f8729-f3e4-44b2-97da-7560eb9ffe9c,HOTEL,11182797
09cb5c63-f7c5-48d6-b326-21ae8d37363d,55c1eec7-98dc-4e0c-aa0a-915944f8bea5,Hotel Floresta Viva,contato@hotelfloresta.com,(96) 98765-4321,290,3b6442dc-5fad-4bb0-803b-4f3da50a2b25,HOTEL,8512326
257959fb-cc20-48a9-a984-100051c583c6,55d3eddc-1bff-456a-89f0-ecaa95d39519,Hotel Vale dos Ventos,reservas@hotelvaledosventos.com,(79) 96543-2109,650,3bbc06ec-2559-4811-8b9b-3744894537c2,HOTEL,10544590
8c4a91e6-9ac7-4977-9b18-87aa7d303ac1,571631e0-d039-4338-bc69-e57648e5f476,Pousada do Sertão,contato@pousadasertao.com,(87) 94321-0987,250,3cfaff7c-4747-494c-9605-385ec80c8fc9,HOTEL,2152819
59852619-a60d-4fc1-9f05-1820caccaaba,576d0b7d-d01d-4836-9b57-669c17fccef7,Hotel Sol Nascente,reservas@hotelsolnascente.com,(86) 93456-7890,380,3d8bcb2f-55b3-4246-9147-9189b6429981,HOTEL,946444
a7f05724-7be7-48ab-9e78-0f6d4b52f1a2,57abb2d9-fe11-41ba-9e9b-fa6a402a4ab4,Pousada das Águas Quentes,contato@pousadaaguasquentes.com,(64) 92109-8765,1100,3d9c072f-198f-4877-a256-d0b6541037c4,HOTEL,10804695
85fc2bb3-3338-4cba-a879-30ab0e112113,57dd385a-5f4e-4886-9dc9-12e8fa61bce4,Hotel Ouro Preto,reservas@hotelouropreto.com,(31) 97890-1234,570,3dea5a30-4455-4291-a1af-9a22a776c8f4,HOTEL,9227638
7cb81687-54b7-463c-b8b1-9aff4d6a6dfe,57fb6323-18da-40a9-83e5-731de901d798,Pousada do Vale,contato@pousadadovale.com.br,(24) 95678-9012,700,3e482aac-cff8-462a-a251-a189607ead7d,HOTEL,9436729
8043e78c-6e38-476b-b9d2-c4f5e5ef28ff,58692347-bc3c-48b3-a2b8-d5621cb0a368,Hotel da Praia,reservas@hoteldapraia.com,(54) 91098-7654,950,3e52abbc-0249-4a99-9547-646d2ca28cfe,HOTEL,8371719
a48fda40-7c13-4f31-8fc2-10eb76f93f02,587dc2ab-ffed-4996-ba19-07dfb49ee673,Pousada Litoral,contato@pousadalitoral.com,(13) 99876-5432,340,3f72caaf-9744-467f-aad1-d013bb3b3653,HOTEL,12280786
1fe17758-526c-465b-add8-0366dcda8ffe,5943c8b6-0bbe-4f94-bfca-4762b0c7b3fd,Hotel do Bosque,reservas@hoteldobosque.com.br,(19) 91234-5678,490,3fa70fde-d009-4bde-99dc-cf94d48623d8,HOTEL,1491789
131f796a-c07b-4a51-9afd-10669caf9986,5949afd5-0608-4888-9849-ac7a6a402140,Pousada da Serra,contato@pousadadaserra.com,(47) 98765-4321,620,3fba1e79-4cb9-4da2-8d1b-33dd5ef34d27,HOTEL,11182797
2bae3706-89d5-4701-98d8-f845f492d73d,5a3ef114-f342-4f52-9a79-293be5ebe06a,Hotel do Mar,reservas@hoteldohmar.com,(82) 96543-2109,800,3ff930a7-05db-43b3-897c-a86c2cef398f,HOTEL,2835450
f79ead19-7323-46b2-ab12-b1a085a57a5f,5ab8da91-a46c-454e-beaf-dadd8cd6d680,Pousada do Sol,contato@pousadadosol.com,(75) 94321-0987,360,40cfbc94-01b3-4121-9aec-5e1aaba32299,HOTEL,11231226
188b1b45-f9df-405a-84f1-e4d4385bb46d,5ada4a10-e587-488b-88cc-77c528cfff4a,Hotel do Rio Negro,reservas@hoteldorionegro.com,(92) 93456-7890,1300,40dcbc24-54b2-47cb-94b0-3c8720b4a970,HOTEL,12596074
0fdeb553-d653-4b08-8684-13c3849c91b4,5b29f0a5-b5ff-4c3a-b17a-311065776132,Pousada do Pantanal,contato@pousadadopantanal.com,(67) 92109-8765,4500,4124dfcb-ca4c-41dd-a478-74a14d35e5b1,HOTEL,4905360
3a9a56ec-4f9b-4770-b9ec-3d2c2e95ede3,5c5ee4eb-eefa-45e9-b2ee-38764970168b,Hotel das Dunas,reservas@hoteldasdunas.com.br,(85) 97890-1234,2500,4166253f-b51a-4ffc-abb1-4ea97456ada2,HOTEL,13341380
6af06aae-4234-4cc0-bc46-0a4c016a4723,5c96aa8a-2126-4452-8dd3-b3fab885cbdf,Pousada do Centro Histórico,contato@pousadahistorica.com,(21) 95678-9012,980,418bbe46-516c-498c-ada0-5fdece561454,HOTEL,10774615
be20afb1-9c48-486f-9bcf-690fec926374,5da99762-63c2-40ef-9b5f-8cdab8b250dc,Hotel das Cataratas,reservas@hotelcataratas.com,(45) 91098-7654,3200,4190cf6a-8f8a-4c98-97b1-a20be9e8d576,HOTEL,8371719
55d5d543-01be-4439-8618-435f54d85cb5,5e0048e4-9045-421d-9f71-dafa45751caa,Pousada do Lago,contato@pousadadolago.com,(61) 99876-5432,720,41ff897e-e5d9-492e-b9d8-79719b789ddc,HOTEL,379872
ddfee677-0dba-49df-9ffe-59c8ceeead54,5f6621d4-19db-4f85-8848-68963758cfcd,Hotel do Vale do Vinho,reservas@hoteldovale.com,(54) 91234-5678,1500,42189f8a-5d3b-4132-a19d-68030bdedfb9,HOTEL,10263285
e89a98e6-73ad-47c4-beb9-bc3249f59022,5f75e322-ba0e-4042-86e6-d286d7dcbca8,Pousada dos Ventos,contato@pousadadosventos.com,(88) 98765-4321,290,4224f4e8-7b31-43f4-b6e0-93113029c170,HOTEL,5338549
ad4bdde3-858b-4467-b494-bc1c976969dc,5f86b922-79b4-45e5-9a37-103db6ab3599,Hotel das Rochas,reservas@hoteldasrochas.com,(83) 96543-2109,370,4279797d-08cb-4f1c-b489-a131bb7ca2aa,HOTEL,4374096
8d379a38-fa67-4549-a522-da6fff73f947,5f9f1781-11d7-48b1-97f4-7b103cecbe35,Pousada da Mata,contato@pousadadamata.com,(32) 94321-0987,510,428065c7-4c22-4fdc-acdc-f0814a26230c,HOTEL,3112443
8ff714ea-5c5a-4613-a7da-dd028ed216cb,5fb8a8ea-2a2d-4131-b300-9ee071efd8ff,Hotel do Peixe,reservas@hoteldopeixe.com,(92) 93456-7890,640,433fa51b-035c-4843-80b4-7d0ba109acde,HOTEL,2152819
f0b54598-4406-425a-903d-63c19b7ae92b,5fc792ad-372c-4304-95f4-6c196b5f5ca4,Pousada da Montanha,contato@pousadamontanha.com,(47) 92109-8765,440,4351893e-4d7a-4c9b-a094-8d6a3577770a,HOTEL,434676
3e796418-9411-49f4-803b-9a45a45203bf,5fd20425-53d9-47b6-b03e-92bc756e9e3c,Hotel da Floresta,reservas@hotelfloresta.com,(92) 97890-1234,1150,43d3e5d5-ccff-4fbd-81d6-4d2c556f38ff,HOTEL,1809728
5fe64114-eefc-4d34-a978-9ded44cf8900,60d26217-cf28-49f0-a463-4109084437fc,Pousada do Sol Nascente,contato@pousadasolnascente.com,(84) 95678-9012,850,43e63069-fcf5-439e-ac7d-ff4610240cbd,HOTEL,13654198
5ba5319d-6f4c-426c-a716-8b0597349b77,60dfdf6f-24e8-4a00-835d-b4a06695da3c,Hotel Maravilha,reservas@hotelmaravilha.com,(11) 91098-7654,2000,446bb2f7-0489-4cbe-b6f1-bd7cb47e6eb3,HOTEL,2500617
24ea0f3b-f2b8-4002-9a1b-c1c88e4d939c,60eb70e6-3825-4486-a829-ec44fc9d2d43,Hotel das Palmeiras,reservas@hoteldaspalmeiras.com,(11) 98765-4321,450,449a3cc0-2c74-40f3-8fda-2a3840e65c92,HOTEL,379872
52856fc4-76bb-4ca4-a68f-75014eda2572,60fcd156-5834-4262-8198-23ddebb5e00f,Pousada do Sossego,contato@pousadadosossego.com.br,(21) 91234-5678,320,44e1d666-927d-49c4-9458-8e8a58e3dcde,HOTEL,4337318
a7e0f4b1-67eb-46f2-b218-b652416bfc68,62128504-7185-479f-99de-8bedaf5fb7f6,Resort Solar,info@resortsolar.com.br,(85) 99876-5432,1250,45191a11-67b1-4e71-a8e9-9fb55a15898b,HOTEL,13341380
758ecb73-d1af-49ff-86e3-b3b751322a32,622fae8b-0d68-487e-88dc-698693f79e49,Hotel Estrela do Mar,reservas@hotelelmar.com.br,(71) 96543-2109,670,457bad34-ef16-4fd7-800d-28e79f05de46,HOTEL,602489
11c4825c-6837-4ed7-b886-4f94d30b0720,6323d8ab-9586-4bfe-9eea-01f0a3a1c73e,Hotel Serra Azul,contato@hotelserraazul.com,(31) 94321-0987,280,45bfce3a-8299-4a55-84d9-4cb089ba3c4e,HOTEL,11231226
a125e71e-32ea-47d5-ab0e-7dec80caef3c,64c3e163-0280-453c-892e-162f8ce111ad,Pousada Recanto Verde,reservas@recantoverde.com,(41) 93456-7890,550,45e62d39-f114-4b06-a08f-d1b1f710e554,HOTEL,10146399
9cd2ba74-8139-41ad-8fcf-a735e62f25de,657bc1ce-b0d1-4433-9af4-b45b12ee7138,Hotel Vila do Mar,contato@hotelviladomar.com,(48) 92109-8765,890,4629a2b2-ab1d-4e6c-a84e-f4137b921bbb,HOTEL,434676
0b30f517-acd2-4051-99af-eb94fc07f724,65ecb526-7f76-4068-bc8b-870aaf03a3f2,Hotel Pôr do Sol,reservas@hotelpordosol.com.br,(81) 97890-1234,710,46522096-788f-4668-9c47-bab3691079e4,HOTEL,4932749
a2f33ed2-8888-4928-b13c-f2016ef405e7,65f4fafc-7ebc-4ee7-9818-f23d6df19804,Pousada Nascer do Sol,contato@pousadanascerdosol.com,(51) 95678-9012,390,46566a93-c2df-4f02-8c37-89f2fb1c25b6,HOTEL,8512326
57b520ec-d1bb-415b-8df1-b1a4e0aae7c0,660f60dd-08b9-4e30-aa07-664d74395e39,Hotel Aconchego Mineiro,reservas@hotelaconchego.com,(34) 91098-7654,420,465e4547-3d41-43ae-8286-e73910c982d3,HOTEL,5193043
0a04ae1a-3179-4cc9-82c9-df216b888e4c,66283a70-cf78-4dd8-8023-a12a186110a6,Hotel Paraíso Tropical,info@hotelparaiso.com.br,(92) 99876-5432,1500,46887b4a-8890-4ccf-9273-b8f95fd1b799,HOTEL,3366415
ee1bb926-c4ee-4edd-97ea-eddf55194d70,66a0c976-e013-4825-977c-bbc51461eef8,Pousada Tranquilidade,contato@pousadatranquilidade.com,(61) 91234-5678,600,4699ec31-9a20-41b4-a225-5898d93f346c,HOTEL,8830905
7adc0e20-dce5-4363-8ade-e1bd5d867896,6723c5ba-803c-45c0-92a4-f841198a7d81,Hotel Mirante das Águas,reservas@hotelmirante.com.br,(62) 98765-4321,580,46b8d15b-feae-499a-bbc9-79316b7f720c,HOTEL,3534174
338148bb-d5da-482e-acf2-6caf3377db40,67320706-e9be-457d-9f3a-2c961080edb7,Hotel Lagoa Azul,contato@hotellagoazul.com,(67) 96543-2109,470,46fac6d1-c3d0-453e-9450-ff9deef6e08b,HOTEL,12596074
eabb605c-95ba-4032-9f9e-e586e1aafdff,67544a5c-9d66-418f-9075-60e64d79e853,Pousada do Cerrado,reservas@pousadadocerrado.com,(65) 94321-0987,350,470210b0-1cf1-4e57-ac4e-053996a4264e,HOTEL,3366415
7b28fcf3-e99a-42ab-bb99-d137a1990507,678151d9-9b33-47da-bdea-b3ddc65936ed,Hotel Pedra Branca,contato@hotelpedrabranca.com,(27) 93456-7890,750,477191da-af4e-4e67-9f83-eeafef2d7e21,HOTEL,11073461
